,Amount Requested,Application Date,Loan Title,Risk_Score,Debt-To-Income Ratio,Zip Code,State,Employment Length,Policy Code
9040,20000.0,2008-02-13,danchiz24,659.0,49.54%,442xx,OH,1 year,0.0
9041,5500.0,2008-02-13,hreagan87,551.0,0%,473xx,IN,< 1 year,0.0
9042,20000.0,2008-02-13,Consolidate & save toward a home down py,738.0,19.85%,805xx,CO,6 years,0.0
9043,7000.0,2008-02-13,other,650.0,24.77%,083xx,NJ,< 1 year,0.0
9044,10000.0,2008-02-13,Abigail,721.0,10.31%,441xx,OH,10+ years,0.0
9045,12000.0,2008-02-13,rdunlavy,592.0,33.81%,770xx,TX,< 1 year,0.0
9046,24000.0,2008-02-13,loan consolidation,718.0,9.75%,891xx,NV,4 years,0.0
9047,5000.0,2008-02-13,major_purchase,683.0,6.67%,483xx,MI,1 year,0.0
9048,4500.0,2008-02-13,vivalafreedom,601.0,18.06%,191xx,PA,< 1 year,0.0
9049,6000.0,2008-02-13,kimberlycoleman4,484.0,0%,641xx,MO,1 year,0.0
9050,10000.0,2008-02-13,vrnoolockoo1,604.0,11.51%,532xx,WI,5 years,0.0
9051,5000.0,2008-02-13,Consolidate Dept,668.0,18.76%,330xx,FL,6 years,0.0
9052,25000.0,2008-02-13,need a loan for a business venture,687.0,20.26%,183xx,PA,< 1 year,0.0
9053,14000.0,2008-02-13,other,764.0,31.5%,144xx,NY,10+ years,0.0
9054,15000.0,2008-02-13,Help Me Become Debt Free!!,701.0,55.71%,488xx,MI,5 years,0.0
9055,20000.0,2008-02-13,Payoff High interest credit cards,668.0,10.04%,208xx,MD,7 years,0.0
9056,13000.0,2008-02-13,debt_consolidation,698.0,11.67%,378xx,TN,4 years,0.0
9057,24000.0,2008-02-13,other,681.0,6.07%,327xx,FL,6 years,0.0
9058,5600.0,2008-02-13,JQuestionmarKH,0.0,0%,606xx,IL,< 1 year,0.0
9059,3300.0,2008-02-13,Maya's Debt Consolidation Loan,647.0,19.24%,171xx,PA,2 years,0.0
9060,12500.0,2008-02-13,debt_consolidation,725.0,40.98%,294xx,SC,10+ years,0.0
9061,900.0,2008-02-13,baldur26,639.0,15.5%,762xx,TX,7 years,0.0
9062,6500.0,2008-02-13,georgiaod,555.0,17.07%,395xx,MS,2 years,0.0
9063,4200.0,2008-02-13,huskersfan,506.0,1.07%,686xx,NE,4 years,0.0
9064,500.0,2008-02-13,ahoward,417.0,7.72%,302xx,GA,6 years,0.0
9065,7000.0,2008-02-13,other,703.0,44.08%,250xx,WV,10+ years,0.0
9066,10000.0,2008-02-13,Kenkin386,519.0,11.4%,334xx,FL,2 years,0.0
9067,2000.0,2008-02-13,BestFriend,553.0,43.32%,480xx,MI,9 years,0.0
9068,11200.0,2008-02-13,Wedding advance,699.0,11.48%,981xx,WA,< 1 year,0.0
9069,11150.0,2008-02-13,Consolidating Credit Card Debt,646.0,24.32%,233xx,VA,2 years,0.0
9070,10000.0,2008-02-13,major_purchase,674.0,5.68%,297xx,SC,10+ years,0.0
9071,5000.0,2008-02-13,work24,474.0,5.81%,551xx,MN,10+ years,0.0
9072,7350.0,2008-02-13,jh2007,564.0,12.85%,891xx,NV,< 1 year,0.0
9073,25000.0,2008-02-13,Beany,559.0,36.58%,330xx,FL,5 years,0.0
9074,17000.0,2008-02-13,debt_consolidation,650.0,15.65%,378xx,TN,10+ years,0.0
9075,7500.0,2008-02-13,other,622.0,11.4%,208xx,MD,10+ years,0.0
9076,5000.0,2008-02-13,other,,100%,765xx,TX,6 years,0.0
9077,9000.0,2008-02-13,Tanner,709.0,12.57%,294xx,SC,< 1 year,0.0
9078,10500.0,2008-02-13,debt_consolidation,644.0,5.21%,392xx,MS,5 years,0.0
9079,25000.0,2008-02-13,business loan,665.0,13.04%,370xx,TN,3 years,0.0
9080,5000.0,2008-02-13,workinhard,640.0,30.58%,809xx,CO,2 years,0.0
9081,13500.0,2008-02-13,major_purchase,689.0,7.98%,283xx,NC,2 years,0.0
9082,9750.0,2008-02-13,Tokala17,443.0,7.82%,190xx,PA,3 years,0.0
9083,5500.0,2008-02-13,JMB1951,635.0,13.42%,377xx,TN,4 years,0.0
9084,2000.0,2008-02-13,other,645.0,56.53%,775xx,TX,10+ years,0.0
9085,500.0,2008-02-13,libbillbil,623.0,10.1%,016xx,MA,< 1 year,0.0
9086,3000.0,2008-02-13,debt_consolidation,622.0,27.97%,180xx,PA,10+ years,0.0
9087,5000.0,2008-02-13,cardoc4life,608.0,2.21%,286xx,NC,2 years,0.0
9088,15000.0,2008-02-13,Finish Basement,703.0,0.77%,220xx,VA,10+ years,0.0
9089,7400.0,2008-02-13,"With this loan I plan to pay off most of my revolving credit card balances.   Those credit cards include: Wamu - 1900.00 Macys - 901 Capitalone 880.00 Bofa Amex - 1700 Zales - 180 Bestbuy - 600 Chase - 100  other debts owed: 1300.00  I don't have any problems paying my credit cards monthly, it would just be nice to have one set payment at a certain amount/interest rate monthly. It's hard juggling around multiple payments at different interest rates.  My debt is over the amount I am asking for because I would like to keep my monthly payment for the loan at a max of $260.00.   This loan will help me consolidate all of my debts into the one payment I am hoping for, at a decent rate that I will be able to pay off a lot sooner then with just paying a little over the minimum monthly payments.  Thank you for you time, Sarah ",649.0,20.92%,950xx,CA,< 1 year,0.0
9090,5000.0,2008-02-14,gettingoutofdebt,672.0,31.8%,953xx,CA,7 years,0.0
9091,11500.0,2008-02-14,debt_consolidation,688.0,36.87%,487xx,MI,10+ years,0.0
9092,25000.0,2008-02-14,fph36,662.0,68.73%,232xx,VA,7 years,0.0
9093,3000.0,2008-02-14,dlt_1974,625.0,0.43%,030xx,FL,1 year,0.0
9094,10000.0,2008-02-14,improved53,524.0,278.88%,630xx,MO,4 years,0.0
9095,25000.0,2008-02-14,GETITDONE,637.0,6.79%,799xx,TX,10+ years,0.0
9096,10000.0,2008-02-14,other,,100%,850xx,AZ,2 years,0.0
9097,16000.0,2008-02-14,massey,652.0,10.92%,430xx,OH,10+ years,0.0
9098,15000.0,2008-02-14,debt_consolidation,673.0,18.21%,630xx,MO,< 1 year,0.0
9099,2000.0,2008-02-14,lsukatiec,762.0,0.67%,708xx,LA,4 years,0.0
9100,3000.0,2008-02-14,usmc4021,612.0,56.96%,440xx,OH,1 year,0.0
9101,25000.0,2008-02-14,Phillis,572.0,0.96%,327xx,FL,10+ years,0.0
9102,20000.0,2008-02-14,other,674.0,11.72%,948xx,CA,10+ years,0.0
9103,500.0,2008-02-14,starr19140,507.0,0%,191xx,PA,2 years,0.0
9104,13000.0,2008-02-14,gcozacu,625.0,10.48%,481xx,MI,< 1 year,0.0
9105,2000.0,2008-02-14,TR101,485.0,20.63%,606xx,IL,2 years,0.0
9106,10000.0,2008-02-14,wfeehan,578.0,46.18%,604xx,IL,1 year,0.0
9107,15000.0,2008-02-14,soccermomcac,621.0,185.14%,721xx,AR,2 years,0.0
9108,12000.0,2008-02-14,Educational,698.0,10.44%,350xx,AL,10+ years,0.0
9109,5600.0,2008-02-14,Motocyle pay off,694.0,11.3%,941xx,CA,2 years,0.0
9110,20000.0,2008-02-14,debt_consolidation,696.0,34.55%,917xx,CA,6 years,0.0
9111,11200.0,2008-02-14,cc loan,647.0,24.92%,791xx,TX,6 years,0.0
9112,5000.0,2008-02-14,Kennetta,515.0,25.92%,378xx,TN,10+ years,0.0
9113,15000.0,2008-02-14,drewout,657.0,1.66%,300xx,GA,6 years,0.0
9114,15000.0,2008-02-14,debt_consolidation,606.0,14.11%,212xx,MD,10+ years,0.0
9115,21000.0,2008-02-14,debt_consolidation,639.0,23.81%,545xx,WI,10+ years,0.0
9116,1500.0,2008-02-14,Sabutu,445.0,30.6%,750xx,TX,< 1 year,0.0
9117,5000.0,2008-02-14,Antitear,0.0,0%,480xx,MI,< 1 year,0.0
9118,10000.0,2008-02-14,debt_consolidation,685.0,31.71%,211xx,MD,< 1 year,0.0
9119,8000.0,2008-02-14,Refinance Auto Loan,590.0,21.78%,018xx,MA,1 year,0.0
9120,10000.0,2008-02-14,debt_consolidation,644.0,59.06%,441xx,OH,10+ years,0.0
9121,8000.0,2008-02-14,bigun79,538.0,13.16%,308xx,GA,6 years,0.0
9122,8000.0,2008-02-14,bendyepe,647.0,35.16%,917xx,CA,4 years,0.0
9123,25000.0,2008-02-14,RalphPina,767.0,25.92%,787xx,TX,1 year,0.0
9124,5500.0,2008-02-14,GaryMan,657.0,11.33%,900xx,CA,1 year,0.0
9125,1000.0,2008-02-14,sanson,556.0,152.79%,917xx,CA,< 1 year,0.0
9126,12000.0,2008-02-14,Consolidate debt post-graduate school,689.0,13.66%,802xx,CO,1 year,0.0
9127,1025.0,2008-02-14,radames,516.0,0%,900xx,CA,6 years,0.0
9128,11400.0,2008-02-14,other,676.0,17.9%,645xx,MO,4 years,0.0
9129,9000.0,2008-02-14,debt_consolidation,711.0,32.35%,346xx,FL,4 years,0.0
9130,9000.0,2008-02-14,Looking for better rate on cards,698.0,8.69%,902xx,CA,2 years,0.0
9131,15700.0,2008-02-14,pebblers50,462.0,54.8%,903xx,CA,< 1 year,0.0
9132,3000.0,2008-02-14,debt_consolidation,672.0,9.05%,606xx,IL,1 year,0.0
9133,2000.0,2008-02-14,motorcycle,709.0,0.84%,321xx,FL,4 years,0.0
9134,10000.0,2008-02-14,RezMuzic,441.0,0%,815xx,CO,7 years,0.0
9135,20000.0,2008-02-14,honeybabe,560.0,44.82%,913xx,CA,1 year,0.0
9136,18500.0,2008-02-14,bigskytana,638.0,11.6%,660xx,KS,< 1 year,0.0
9137,15000.0,2008-02-14,debt_consolidation,701.0,22.28%,175xx,PA,10+ years,0.0
9138,12000.0,2008-02-14,debt_consolidation,664.0,25.84%,631xx,MO,2 years,0.0
9139,20000.0,2008-02-14,nia,593.0,18.03%,923xx,CA,4 years,0.0
9140,9500.0,2008-02-14,check4u,564.0,1.14%,883xx,NM,2 years,0.0
9141,5000.0,2008-02-14,critchdizzle,751.0,7%,741xx,OK,3 years,0.0
9142,20000.0,2008-02-14,debt_consolidation,650.0,54.51%,089xx,NJ,10+ years,0.0
9143,10000.0,2008-02-14,other,623.0,5.98%,774xx,TX,2 years,0.0
9144,1000.0,2008-02-14,Debt Consolidation Loan,615.0,16.3%,850xx,AZ,4 years,0.0
9145,19000.0,2008-02-14,milehigh24,693.0,12.85%,660xx,KS,1 year,0.0
9146,25000.0,2008-02-14,VINN11111,665.0,37.95%,750xx,TX,5 years,0.0
9147,1500.0,2008-02-14,major_purchase,632.0,8.98%,131xx,NY,4 years,0.0
9148,9000.0,2008-02-14,major_purchase,593.0,1.67%,959xx,CA,10+ years,0.0
9149,5500.0,2008-02-15,other,525.0,34.23%,236xx,VA,< 1 year,0.0
9150,3000.0,2008-02-15,brandinofampt,0.0,0%,232xx,VA,1 year,0.0
9151,5000.0,2008-02-15,RRUSH1,546.0,0%,350xx,AL,1 year,0.0
9152,8500.0,2008-02-15,debt consolidation,705.0,15.71%,300xx,GA,9 years,0.0
9153,15000.0,2008-02-15,bearcat43,568.0,4.68%,146xx,NY,10+ years,0.0
9154,10000.0,2008-02-15,Stalin31,635.0,17.69%,104xx,NY,3 years,0.0
9155,500.0,2008-02-15,Aqureal,570.0,17.28%,352xx,AL,5 years,0.0
9156,7500.0,2008-02-15,other,,100%,113xx,NY,10+ years,0.0
9157,2500.0,2008-02-15,stevenr,534.0,10.99%,532xx,WI,3 years,0.0
9158,20000.0,2008-02-15,cc refi,699.0,16.84%,430xx,OH,10+ years,0.0
9159,25000.0,2008-02-15,thatley,713.0,17.24%,282xx,NC,10+ years,0.0
9160,10000.0,2008-02-15,Leilani0530,699.0,33.6%,217xx,MD,< 1 year,0.0
9161,5000.0,2008-02-15,afiwa,615.0,0.4%,217xx,MD,< 1 year,0.0
9162,5875.0,2008-02-15,"Need Loan for School, Books, Fees, Rent.",696.0,4.57%,327xx,FL,2 years,0.0
9163,500.0,2008-02-15,vincemyn,676.0,48.51%,109xx,NY,9 years,0.0
9164,8000.0,2008-02-15,Tigerwoodsgirl,0.0,0%,482xx,MI,< 1 year,0.0
9165,8500.0,2008-02-15,debt_consolidation,663.0,40.3%,922xx,CA,10+ years,0.0
9166,3500.0,2008-02-15,Derrynjowers,578.0,11.4%,815xx,CO,2 years,0.0
9167,25000.0,2008-02-15,txrealstate,509.0,2.22%,782xx,TX,5 years,0.0
9168,10000.0,2008-02-15,TanyaS,636.0,30.44%,803xx,CO,2 years,0.0
9169,10000.0,2008-02-15,debt_consolidation,674.0,29.61%,329xx,FL,2 years,0.0
9170,10000.0,2008-02-15,I am moving!,647.0,18.31%,600xx,IL,< 1 year,0.0
9171,15000.0,2008-02-15,debt_consolidation,679.0,37.88%,331xx,FL,4 years,0.0
9172,25000.0,2008-02-15,JamesH,657.0,17.96%,770xx,TX,3 years,0.0
9173,23000.0,2008-02-15,Craigkish,583.0,1.78%,927xx,CA,4 years,0.0
9174,10000.0,2008-02-15,saraht1317,535.0,0.48%,305xx,GA,< 1 year,0.0
9175,9000.0,2008-02-15,debt_consolidation,696.0,34.27%,770xx,TX,1 year,0.0
9176,3500.0,2008-02-15,murdock96,0.0,0.53%,463xx,IN,< 1 year,0.0
9177,25000.0,2008-02-15,mv855,668.0,37.08%,674xx,KS,7 years,0.0
9178,25000.0,2008-02-15,Consolidate debt and needed home repairs,698.0,17.44%,780xx,TX,3 years,0.0
9179,1900.0,2008-02-15,debt_consolidation,660.0,30.53%,333xx,FL,2 years,0.0
9180,15000.0,2008-02-15,Debt ,677.0,0.82%,284xx,NC,< 1 year,0.0
9181,3500.0,2008-02-15,"The main reason why I am in debt is because I used credit cards to pay for internet hosting and domain names. They are good investments, but it's taken longer than I expected to see a decent ROI (as most internet marketers will testify), and in the meantime, some of them are set to renew. I use eBay and freelance writing to supplement my income.  I am starting to see returns on my internet marketing ventures and expect to receive my first big affiliate payment next month. I am close to completing my first novel, I have built several sites that now receive significant daily traffic, and I am learning more programing skills as well as working on fashion dsign/costuming in my spare time so that if my writing is not profitable, I can start an online clothing business instead.",666.0,117.6%,150xx,PA,< 1 year,0.0
9182,15000.0,2008-02-15,hardindavew,642.0,16.3%,786xx,TX,8 years,0.0
9183,1500.0,2008-02-15,ransted1,646.0,41.96%,435xx,OH,1 year,0.0
9184,14000.0,2008-02-15,ian,546.0,28.74%,801xx,CO,10+ years,0.0
9185,15000.0,2008-02-15,AtomWine,568.0,0%,447xx,OH,< 1 year,0.0
9186,3000.0,2008-02-15,other,685.0,2.56%,967xx,HI,4 years,0.0
9187,5000.0,2008-02-15,mcdsweeper5,646.0,68%,171xx,PA,4 years,0.0
9188,5000.0,2008-02-15,debt_consolidation,665.0,34.88%,418xx,KY,< 1 year,0.0
9189,14000.0,2008-02-15,debt_consolidation,697.0,18.5%,973xx,OR,10+ years,0.0
9190,9600.0,2008-02-15,personal loan,684.0,7.6%,070xx,NJ,5 years,0.0
9191,5000.0,2008-02-15,josseynd,608.0,9.27%,770xx,TX,< 1 year,0.0
9192,15000.0,2008-02-15,mehy,617.0,46.35%,900xx,CA,5 years,0.0
9193,2000.0,2008-02-15,a2277life,420.0,13.88%,218xx,MD,2 years,0.0
9194,3500.0,2008-02-15,sungkeea,665.0,30.76%,370xx,TN,3 years,0.0
9195,10000.0,2008-02-15,aziz,595.0,45.71%,900xx,CA,4 years,0.0
9196,20000.0,2008-02-15,gypsy652,470.0,38%,937xx,CA,< 1 year,0.0
9197,6000.0,2008-02-15,other,617.0,0%,548xx,WI,6 years,0.0
9198,1500.0,2008-02-15,other,0.0,1.93%,745xx,OK,4 years,0.0
9199,10000.0,2008-02-15,mdellison,664.0,18.3%,973xx,OR,2 years,0.0
9200,25000.0,2008-02-15,hiltrev,647.0,17.48%,019xx,MA,10+ years,0.0
9201,500.0,2008-02-15,Bluemoonranch,630.0,17.53%,673xx,KS,< 1 year,0.0
9202,3000.0,2008-02-15,other,721.0,1.44%,301xx,GA,1 year,0.0
9203,10000.0,2008-02-15,debt_consolidation,,100%,103xx,NY,10+ years,0.0
9204,5500.0,2008-02-15,sistagurl,614.0,17.19%,327xx,FL,3 years,0.0
9205,500.0,2008-02-15,robbieb73,541.0,0%,231xx,VA,3 years,0.0
9206,5500.0,2008-02-15,sistagurl1,686.0,39.53%,327xx,FL,7 years,0.0
9207,12000.0,2008-02-15,cliffrenee,579.0,14.15%,295xx,SC,5 years,0.0
9208,15000.0,2008-02-15,mickeyny,685.0,34.8%,112xx,NY,< 1 year,0.0
9209,3500.0,2008-02-15,other,692.0,52.66%,785xx,TX,1 year,0.0
9210,5000.0,2008-02-15,lgilard01,470.0,0%,362xx,AL,< 1 year,0.0
9211,7000.0,2008-02-15,other,,100%,305xx,GA,1 year,0.0
9212,6000.0,2008-02-15,debt_consolidation,,100%,850xx,AZ,2 years,0.0
9213,3000.0,2008-02-15,fernandezp,659.0,179.9%,100xx,NY,2 years,0.0
9214,25000.0,2008-02-15,alvinet,706.0,53.1%,021xx,MA,7 years,0.0
9215,25000.0,2008-02-15,firedawg,680.0,42.21%,301xx,GA,4 years,0.0
9216,10000.0,2008-02-15,cerberous,645.0,31.19%,806xx,CO,10+ years,0.0
9217,650.0,2008-02-16,wildchild,488.0,1.62%,451xx,OH,3 years,0.0
9218,5000.0,2008-02-16,NewarkBuck,579.0,22.15%,430xx,OH,8 years,0.0
9219,6000.0,2008-02-16,chefman70,628.0,12.33%,658xx,MO,1 year,0.0
9220,5000.0,2008-02-16,thorjack,486.0,0%,981xx,WA,2 years,0.0
9221,3000.0,2008-02-16,vic99,793.0,61.2%,803xx,CO,1 year,0.0
9222,20000.0,2008-02-16,debt_consolidation,624.0,16.56%,958xx,CA,10+ years,0.0
9223,5099.34,2008-02-16,debt_consolidation,600.0,20.21%,110xx,NY,8 years,0.0
9224,15000.0,2008-02-16,debt_consolidation,,100%,871xx,NM,5 years,0.0
9225,11000.0,2008-02-16,debt_consolidation,685.0,11.16%,673xx,KS,10+ years,0.0
9226,10000.0,2008-02-16,consolidate debt. and pay taxes.,648.0,9.55%,026xx,MA,4 years,0.0
9227,10000.0,2008-02-16,major_purchase,749.0,25.5%,600xx,IL,10+ years,0.0
9228,20000.0,2008-02-16,debt_consolidation,754.0,19.29%,130xx,NY,3 years,0.0
9229,10000.0,2008-02-16,rockman,682.0,27.87%,482xx,MI,10+ years,0.0
9230,15000.0,2008-02-16,debt_consolidation,756.0,122.8%,857xx,AZ,< 1 year,0.0
9231,9600.0,2008-02-16,Wedding,655.0,0.31%,432xx,OH,4 years,0.0
9232,15000.0,2008-02-16,debt_consolidation,,100%,071xx,NJ,< 1 year,0.0
9233,500.0,2008-02-16,hoosierstudent,686.0,5.08%,474xx,IN,< 1 year,0.0
9234,7000.0,2008-02-16,debt_consolidation,649.0,58.43%,658xx,MO,6 years,0.0
9235,5000.0,2008-02-16,hevean2007,546.0,0%,956xx,CA,8 years,0.0
9236,9000.0,2008-02-16,ribbit,590.0,0.14%,770xx,TX,2 years,0.0
9237,2000.0,2008-02-16,DasiaM,569.0,28.93%,088xx,NJ,< 1 year,0.0
9238,8000.0,2008-02-16,Loan Consolidation,660.0,15.73%,432xx,OH,5 years,0.0
9239,6500.0,2008-02-16,bttrflykissz1,494.0,23.24%,431xx,OH,3 years,0.0
9240,1500.0,2008-02-16,ravioli_y2k,658.0,3.8%,939xx,CA,2 years,0.0
9241,2000.0,2008-02-16,major_purchase,,100%,435xx,OH,2 years,0.0
9242,2000.0,2008-02-16,Shawn_and_jenn,534.0,20.72%,927xx,CA,4 years,0.0
9243,2500.0,2008-02-16,Way2cute1869,552.0,0%,927xx,CA,< 1 year,0.0
9244,6500.0,2008-02-16,home_improvement,691.0,11.07%,527xx,IA,10+ years,0.0
9245,5000.0,2008-02-16,debt_consolidation,709.0,36.88%,350xx,AL,10+ years,0.0
9246,4000.0,2008-02-16,cruiser,600.0,19.79%,717xx,AR,10+ years,0.0
9247,10000.0,2008-02-16,other,757.0,27.85%,857xx,AZ,8 years,0.0
9248,1000.0,2008-02-16,muddog80,430.0,1.13%,751xx,TX,2 years,0.0
9249,6000.0,2008-02-16,debt_consolidation,678.0,28.92%,172xx,PA,1 year,0.0
9250,8800.0,2008-02-16,"Baby On Way, Debt Consolidation Needed!",648.0,0.57%,432xx,OH,3 years,0.0
9251,5800.0,2008-02-16,"My fiance and I want to record an album. It's our dream. I sing, and he writes the music. We have been told that our songs are very good, and that we have a shot of making it in the music industry.   We plan to use the money to purchase equipment to record the album ourselves. My fiance has experience in the recording industry, but we just currently lack the means to do something.   We're hoping there are some out there who will believe in what we're doing. We really feel like our music will have a positive impact on music lovers everywhere.  ",,100%,503xx,IA,1 year,0.0
9252,3000.0,2008-02-16,amber00807,482.0,0%,700xx,LA,2 years,0.0
9253,3000.0,2008-02-16,hi,592.0,0%,900xx,CA,5 years,0.0
9254,10000.0,2008-02-16,debt_consolidation,713.0,25.93%,338xx,FL,10+ years,0.0
9255,19000.0,2008-02-16,debt_consolidation,,100%,341xx,FL,4 years,0.0
9256,20000.0,2008-02-16,ActressInNeed,0.0,0%,329xx,FL,< 1 year,0.0
9257,5000.0,2008-02-16,gabrielpo,534.0,0%,450xx,OH,2 years,0.0
9258,4000.0,2008-02-16,Wisdom,598.0,3.2%,333xx,FL,10+ years,0.0
9259,5000.0,2008-02-16,having cash flow problem need money to get things back on track and to inprove credit,453.0,83.84%,549xx,WY,1 year,0.0
9260,22000.0,2008-02-16,debt_consolidation,705.0,26.12%,370xx,TN,< 1 year,0.0
9261,5000.0,2008-02-16,dmilo49,580.0,16.03%,852xx,AZ,< 1 year,0.0
9262,10000.0,2008-02-16,shan,627.0,17.32%,926xx,CA,1 year,0.0
9263,5000.0,2008-02-16,other,626.0,8.66%,850xx,AZ,4 years,0.0
9264,2000.0,2008-02-16,donbow39,465.0,9.2%,083xx,NJ,10+ years,0.0
9265,2500.0,2008-02-17,Rebuilding For A Better Future,661.0,0.34%,926xx,CA,4 years,0.0
9266,10000.0,2008-02-17,pepper615,587.0,2.26%,100xx,NY,10+ years,0.0
9267,20000.0,2008-02-17,home_improvement,689.0,0%,191xx,PA,10+ years,0.0
9268,5000.0,2008-02-17,other,650.0,14.08%,201xx,VA,2 years,0.0
9269,22500.0,2008-02-17,debt_consolidation,672.0,37.93%,028xx,RI,2 years,0.0
9270,10000.0,2008-02-17,debt_consolidation,703.0,44.45%,087xx,NJ,10+ years,0.0
9271,20000.0,2008-02-17,other,,100%,708xx,LA,10+ years,0.0
9272,25000.0,2008-02-17,GreggHM,561.0,1.67%,142xx,NY,3 years,0.0
9273,9000.0,2008-02-17,debt_consolidation,,100%,104xx,NY,4 years,0.0
9274,15000.0,2008-02-17,debt_consolidation,,100%,446xx,OH,10+ years,0.0
9275,10000.0,2008-02-17,debt_consolidation,719.0,20.82%,577xx,SD,8 years,0.0
9276,3000.0,2008-02-17,squaretradesooz,544.0,7.9%,940xx,CA,< 1 year,0.0
9277,15000.0,2008-02-17,messiah,635.0,21.52%,303xx,GA,4 years,0.0
9278,2500.0,2008-02-17,bigsweetdaddy,580.0,0%,114xx,NY,8 years,0.0
9279,18000.0,2008-02-17,debt_consolidation,679.0,23.48%,630xx,MO,2 years,0.0
9280,5000.0,2008-02-17,lorifay46,528.0,15.15%,180xx,PA,2 years,0.0
9281,20000.0,2008-02-17,debt_consolidation,714.0,38.8%,152xx,PA,2 years,0.0
9282,8000.0,2008-02-17,scpierce,663.0,30.1%,790xx,TX,3 years,0.0
9283,1000.0,2008-02-17,YouCanDoIt,691.0,23.71%,333xx,FL,6 years,0.0
9284,10000.0,2008-02-17,other,0.0,0%,210xx,MD,10+ years,0.0
9285,2500.0,2008-02-17,dougvg,496.0,19.25%,921xx,CA,< 1 year,0.0
9286,25000.0,2008-02-17,1_good_person_bad_turn,385.0,7.42%,530xx,WI,3 years,0.0
9287,10000.0,2008-02-17,CSMarch,587.0,16.42%,857xx,AZ,10+ years,0.0
9288,10000.0,2008-02-17,muslman23,548.0,0%,773xx,TX,2 years,0.0
9289,20000.0,2008-02-17,Gifted,641.0,13.4%,402xx,KY,1 year,0.0
9290,5000.0,2008-02-17,Credit Card,698.0,28.64%,930xx,CA,5 years,0.0
9291,10000.0,2008-02-17,MichaelCestaro,580.0,25.24%,087xx,NJ,3 years,0.0
9292,6000.0,2008-02-17,Grandpa,603.0,19.68%,554xx,MN,7 years,0.0
9293,15000.0,2008-02-17,other,,100%,280xx,NC,< 1 year,0.0
9294,15000.0,2008-02-17,other,698.0,13.8%,236xx,VA,2 years,0.0
9295,10000.0,2008-02-17,other,0.0,0%,750xx,TX,6 years,0.0
9296,8575.0,2008-02-17,Debt,664.0,26.17%,852xx,AZ,2 years,0.0
9297,10000.0,2008-02-17,debt_consolidation,,100%,119xx,NY,2 years,0.0
9298,3000.0,2008-02-17,Tgrant,580.0,16.02%,331xx,FL,< 1 year,0.0
9299,15000.0,2008-02-17,elleb15,628.0,8.85%,925xx,CA,5 years,0.0
9300,17000.0,2008-02-17,debt_consolidation,712.0,11.12%,913xx,CA,6 years,0.0
9301,2500.0,2008-02-17,arwgraves,0.0,0%,016xx,MA,5 years,0.0
9302,10000.0,2008-02-17,susiezqnh,676.0,12.65%,037xx,NH,4 years,0.0
9303,19000.0,2008-02-17,debt_consolidation,693.0,42.5%,890xx,NV,6 years,0.0
9304,25000.0,2008-02-17,bart,526.0,72.44%,982xx,WA,5 years,0.0
9305,20000.0,2008-02-17,cnicview,0.0,0%,303xx,GA,5 years,0.0
9306,1700.0,2008-02-17,mojo2020,666.0,12.22%,493xx,MI,2 years,0.0
9307,25000.0,2008-02-17,lucci123,621.0,36.09%,088xx,NJ,< 1 year,0.0
9308,5500.0,2008-02-17,major_purchase,656.0,0.48%,080xx,NJ,4 years,0.0
9309,5000.0,2008-02-17,debt_consolidation,683.0,6.13%,021xx,MA,3 years,0.0
9310,10000.0,2008-02-17,chakira,676.0,16.56%,941xx,CA,6 years,0.0
9311,14225.0,2008-02-17,PLEASE HELP ME CONSOLIDATE MY BILLS,574.0,8.13%,563xx,MN,2 years,0.0
9312,5000.0,2008-02-17,Elise1526,687.0,5.34%,182xx,PA,1 year,0.0
9313,24000.0,2008-02-17,"I would like to consolidate my credit card debt, most of which have finance charges of 29%.  My goal is to get myself completely out of debt and back on my feet within the next 3 years.  I don't have anyone that I can turn to to help me get myself back on my feet except me.  Please help me get myself back on track and become financially independent.",595.0,21.15%,631xx,MO,1 year,0.0
9314,24000.0,2008-02-17,mwalsh,674.0,22.64%,951xx,CA,6 years,0.0
9315,10500.0,2008-02-17,Loan,680.0,0.55%,083xx,NJ,2 years,0.0
9316,11000.0,2008-02-17,debt_consolidation,675.0,39.92%,900xx,CA,1 year,0.0
9317,20000.0,2008-02-17,Dr_Dan5877,693.0,30.02%,300xx,GA,10+ years,0.0
9318,10000.0,2008-02-17,debt_consolidation,701.0,2.69%,982xx,WA,< 1 year,0.0
9319,10000.0,2008-02-17,Lanz,597.0,34.75%,786xx,TX,10+ years,0.0
9320,3000.0,2008-02-17,other,648.0,7.14%,114xx,NY,6 years,0.0
9321,17000.0,2008-02-17,debt_consolidation,704.0,24.41%,780xx,TX,10+ years,0.0
9322,8000.0,2008-02-17,BabyWearhouse,501.0,0%,376xx,TN,2 years,0.0
9323,5000.0,2008-02-17,other,678.0,26.74%,770xx,TX,4 years,0.0
9324,2500.0,2008-02-17,zmhutchinson,516.0,0%,741xx,OK,< 1 year,0.0
9325,24000.0,2008-02-17,refinance credit card debt,686.0,22.32%,939xx,CA,10+ years,0.0
9326,15000.0,2008-02-18,debt_consolidation,697.0,17.27%,900xx,CA,4 years,0.0
9327,23000.0,2008-02-18,debt_consolidation,692.0,32.94%,967xx,HI,10+ years,0.0
